timestamp ba_x ba_y ba_z bg_x bg_y bg_z
1741766560.913077 0.08333446 -0.04147645 -0.00844039 0.00121167 -0.00075519 -0.00129379
1741766561.046335 0.08501764 -0.04203763 -0.00836491 0.00129343 -0.00075633 -0.00125862
1741766561.179828 0.08695567 -0.04252455 -0.00811564 0.00132183 -0.00076271 -0.00125225
1741766561.313122 0.08607571 -0.04533133 -0.00739601 0.00064581 -0.00141118 -0.00120215
1741766561.446598 0.08802861 -0.04199130 -0.00739248 0.00102548 -0.00068685 -0.00132486
1741766561.580116 0.08714927 -0.03451239 -0.00778811 0.00108601 -0.00054036 -0.00132586
1741766561.713718 0.07974668 -0.04179728 -0.00855690 0.00108566 -0.00068001 -0.00134940
1741766561.846886 0.08254995 -0.02999318 -0.00848300 0.00108995 -0.00058458 -0.00127710
1741766561.980267 0.08284686 -0.03036921 -0.00843904 0.00109258 -0.00056944 -0.00125562
1741766562.113781 0.08150544 -0.03029048 -0.00851323 0.00108034 -0.00056027 -0.00122995
1741766562.247175 0.08114368 -0.03025213 -0.00851480 0.00106986 -0.00055908 -0.00121571
1741766562.380684 0.08096523 -0.03028556 -0.00849403 0.00107394 -0.00055170 -0.00120388
1741766562.514045 0.08139062 -0.03055636 -0.00846421 0.00107447 -0.00055057 -0.00119506
1741766562.647435 0.08177026 -0.03103551 -0.00844227 0.00107984 -0.00054953 -0.00119697
1741766562.780938 0.08133847 -0.03058984 -0.00849592 0.00108882 -0.00054815 -0.00118355
1741766562.914552 0.08184577 -0.03111090 -0.00850717 0.00107857 -0.00055202 -0.00117477
1741766563.047844 0.08130507 -0.03032243 -0.00857905 0.00107700 -0.00054369 -0.00116748
1741766563.181223 0.08101013 -0.03008744 -0.00864772 0.00106711 -0.00054079 -0.00116013
1741766563.314901 0.08099238 -0.03001065 -0.00866353 0.00106880 -0.00054272 -0.00115176
1741766563.448104 0.08125320 -0.03014076 -0.00861168 0.00106728 -0.00054352 -0.00114148
1741766563.581523 0.08119676 -0.03006145 -0.00863030 0.00106657 -0.00053819 -0.00113439
1741766563.714949 0.08118788 -0.03001455 -0.00864037 0.00106458 -0.00053443 -0.00112412
1741766563.848417 0.08153297 -0.03021639 -0.00861650 0.00107457 -0.00053827 -0.00111099
1741766563.981893 0.08180164 -0.03054512 -0.00858819 0.00106752 -0.00053652 -0.00110228
1741766564.115298 0.08160800 -0.03029692 -0.00860833 0.00106504 -0.00053182 -0.00109327
1741766564.248632 0.08157493 -0.03026460 -0.00861704 0.00106083 -0.00052870 -0.00108308
1741766564.382314 0.08157213 -0.03024555 -0.00861861 0.00105622 -0.00052355 -0.00107308
1741766564.515550 0.08151961 -0.03018246 -0.00863349 0.00105309 -0.00051903 -0.00106362
1741766564.649016 0.08146251 -0.03011775 -0.00865078 0.00105061 -0.00051724 -0.00105362
1741766564.782468 0.08142348 -0.03007085 -0.00866410 0.00104865 -0.00051545 -0.00104378
1741766564.915840 0.08143500 -0.03005402 -0.00866601 0.00104889 -0.00051413 -0.00104167
1741766565.049210 0.08159001 -0.03019171 -0.00865284 0.00108176 -0.00055764 -0.00108252
1741766565.183214 0.08159486 -0.03020285 -0.00865544 0.00108339 -0.00056390 -0.00107265
1741766565.316230 0.08159872 -0.03020449 -0.00865811 0.00108461 -0.00057218 -0.00106487
1741766565.449668 0.08155291 -0.03019751 -0.00866796 0.00108576 -0.00057816 -0.00105666
1741766565.583128 0.08155969 -0.03020570 -0.00866653 0.00108553 -0.00057820 -0.00105288
1741766565.716427 0.08110046 -0.02977902 -0.00871293 0.00106807 -0.00058208 -0.00105448
1741766565.849924 0.08135948 -0.02994588 -0.00868668 0.00107750 -0.00057131 -0.00103874
1741766565.983268 0.08149477 -0.03111520 -0.00867280 0.00107806 -0.00057587 -0.00102851
1741766566.116791 0.08153180 -0.03110660 -0.00867325 0.00107486 -0.00057689 -0.00101660
1741766566.250289 0.08144270 -0.03109833 -0.00868437 0.00106996 -0.00057213 -0.00100651
1741766566.383678 0.08143936 -0.03107321 -0.00868150 0.00106642 -0.00056806 -0.00099669
1741766566.517166 0.08144647 -0.03109586 -0.00867434 0.00106318 -0.00056640 -0.00098608
1741766566.650501 0.08127622 -0.03095938 -0.00871679 0.00105417 -0.00056716 -0.00097822
1741766566.783926 0.08162861 -0.03108413 -0.00861398 0.00106092 -0.00055766 -0.00097085
1741766566.917394 0.08125611 -0.03088348 -0.00872176 0.00106686 -0.00055690 -0.00095413
1741766567.050855 0.08125611 -0.03088348 -0.00872176 0.00106686 -0.00055690 -0.00095413
1741766567.184244 0.08113847 -0.03091819 -0.00876464 0.00104520 -0.00056171 -0.00093618
1741766567.317767 0.08220935 -0.03152556 -0.00866451 0.00104966 -0.00055717 -0.00093323
1741766567.451241 0.08221324 -0.03160475 -0.00866291 0.00104930 -0.00055653 -0.00092664
1741766567.584587 0.08209976 -0.03158313 -0.00867323 0.00104491 -0.00055436 -0.00092035
1741766567.717980 0.08209147 -0.03164338 -0.00867129 0.00104748 -0.00056100 -0.00091234
1741766567.851387 0.08209516 -0.03158426 -0.00867123 0.00104791 -0.00055731 -0.00089907
1741766567.984920 0.08217943 -0.03149413 -0.00866549 0.00105196 -0.00055226 -0.00088984
1741766568.118306 0.08260237 -0.03206573 -0.00863900 0.00104946 -0.00054950 -0.00088429
1741766568.251711 0.08264366 -0.03220211 -0.00863397 0.00105723 -0.00055742 -0.00087272
1741766568.385250 0.08274740 -0.03217135 -0.00861153 0.00105219 -0.00055501 -0.00086328
1741766568.518581 0.08268305 -0.03215910 -0.00861725 0.00105168 -0.00055246 -0.00085324
1741766568.652113 0.08273302 -0.03212441 -0.00861381 0.00104863 -0.00054909 -0.00084443
1741766568.785572 0.08264084 -0.03213501 -0.00862384 0.00104010 -0.00054298 -0.00084073
1741766568.918942 0.08329556 -0.03256321 -0.00858385 0.00103993 -0.00053924 -0.00083366
1741766569.052308 0.08329354 -0.03247281 -0.00859501 0.00103520 -0.00053899 -0.00082683
1741766569.185826 0.08328448 -0.03248703 -0.00859119 0.00103550 -0.00053734 -0.00081838
1741766569.319335 0.08325213 -0.03251357 -0.00858394 0.00103235 -0.00053268 -0.00081155
1741766569.452801 0.08319951 -0.03248568 -0.00859055 0.00102790 -0.00052936 -0.00080334
1741766569.586268 0.08315883 -0.03243274 -0.00860027 0.00102149 -0.00052542 -0.00079572
1741766569.719613 0.08308817 -0.03240585 -0.00861205 0.00101633 -0.00052220 -0.00078776
1741766569.853096 0.08316539 -0.03239690 -0.00860328 0.00101530 -0.00052079 -0.00078005
1741766569.986571 0.08329428 -0.03236157 -0.00859884 0.00101516 -0.00052231 -0.00077239
1741766570.119824 0.08322908 -0.03239004 -0.00859835 0.00101313 -0.00051724 -0.00076358
1741766570.253296 0.08323713 -0.03235104 -0.00860192 0.00101051 -0.00051485 -0.00075645
1741766570.386750 0.08325038 -0.03233275 -0.00860224 0.00100775 -0.00051317 -0.00074806
1741766570.520096 0.08327513 -0.03235205 -0.00859472 0.00100397 -0.00051136 -0.00074063
1741766570.653584 0.08324049 -0.03231958 -0.00860756 0.00100406 -0.00051256 -0.00073363
1741766570.787020 0.08320892 -0.03229572 -0.00861655 0.00099946 -0.00051210 -0.00072650
1741766570.920399 0.08321325 -0.03227987 -0.00861593 0.00099713 -0.00050786 -0.00071856
1741766571.053824 0.08323346 -0.03227676 -0.00861215 0.00099412 -0.00050453 -0.00071169
1741766571.187335 0.08324715 -0.03227796 -0.00861036 0.00099124 -0.00050353 -0.00070500
1741766571.320752 0.08327975 -0.03230176 -0.00860368 0.00098903 -0.00050459 -0.00069774
1741766571.454165 0.08333090 -0.03233398 -0.00859337 0.00098937 -0.00050419 -0.00069027
1741766571.587557 0.08332037 -0.03230660 -0.00859750 0.00098684 -0.00050029 -0.00068361
1741766571.721072 0.08331304 -0.03227805 -0.00860322 0.00098491 -0.00049991 -0.00067785
1741766571.854463 0.08331363 -0.03229269 -0.00860205 0.00098194 -0.00050275 -0.00067125
1741766571.988035 0.08332056 -0.03228662 -0.00860155 0.00098076 -0.00050002 -0.00066495
1741766572.121317 0.08329166 -0.03225199 -0.00861041 0.00097868 -0.00050023 -0.00065861
1741766572.254889 0.08329609 -0.03224256 -0.00861106 0.00097857 -0.00050178 -0.00065172
1741766572.388255 0.08330141 -0.03224392 -0.00860879 0.00097597 -0.00049946 -0.00064503
1741766572.521656 0.08328559 -0.03220550 -0.00861460 0.00097284 -0.00049628 -0.00063609
1741766572.655065 0.08329454 -0.03218839 -0.00861474 0.00097120 -0.00049522 -0.00062812
1741766572.788507 0.08328697 -0.03216614 -0.00861810 0.00097029 -0.00049173 -0.00062022
1741766572.921988 0.08323410 -0.03215639 -0.00862597 0.00096440 -0.00049205 -0.00061276
1741766573.055331 0.08324025 -0.03218011 -0.00862087 0.00096276 -0.00048780 -0.00060566
1741766573.188884 0.08322255 -0.03214798 -0.00862649 0.00095963 -0.00048648 -0.00059901
1741766573.322394 0.08322248 -0.03212339 -0.00862972 0.00096044 -0.00048397 -0.00059259
1741766573.455835 0.08321341 -0.03209491 -0.00863347 0.00095580 -0.00048528 -0.00058617
1741766573.589065 0.08320413 -0.03210146 -0.00863320 0.00095203 -0.00048546 -0.00058203
1741766573.722555 0.08322709 -0.03213606 -0.00862736 0.00095188 -0.00048528 -0.00057561
1741766573.855934 0.08323734 -0.03213217 -0.00862504 0.00094977 -0.00048560 -0.00056818
1741766573.989425 0.08323529 -0.03212225 -0.00862641 0.00094823 -0.00048235 -0.00056168
1741766574.122931 0.08324361 -0.03212050 -0.00862509 0.00094526 -0.00047899 -0.00055507
1741766574.256449 0.08320298 -0.03208251 -0.00863380 0.00094289 -0.00047616 -0.00054964
1741766574.389700 0.08323622 -0.03211776 -0.00862342 0.00093944 -0.00047689 -0.00054210
1741766574.523139 0.08323819 -0.03212565 -0.00862153 0.00093748 -0.00047664 -0.00053639
1741766574.656539 0.08325855 -0.03213469 -0.00861704 0.00093550 -0.00047393 -0.00053097
1741766574.790038 0.08323788 -0.03212751 -0.00862117 0.00093247 -0.00047229 -0.00052608
1741766574.923417 0.08322176 -0.03210617 -0.00862429 0.00093174 -0.00047051 -0.00051972
1741766575.056975 0.08322928 -0.03211470 -0.00862383 0.00093049 -0.00047058 -0.00051412
1741766575.190362 0.08323901 -0.03210378 -0.00862382 0.00092839 -0.00047192 -0.00050819
1741766575.323716 0.08318302 -0.03205948 -0.00863576 0.00092537 -0.00047036 -0.00050177
1741766575.457164 0.08321363 -0.03210436 -0.00862466 0.00092378 -0.00046697 -0.00049373
1741766575.590650 0.08319919 -0.03206138 -0.00863064 0.00092250 -0.00046485 -0.00048805
1741766575.724013 0.08318063 -0.03205940 -0.00863360 0.00091966 -0.00046269 -0.00048148
1741766575.857538 0.08319944 -0.03207726 -0.00862737 0.00091644 -0.00046120 -0.00047584
1741766575.991016 0.08319746 -0.03207158 -0.00862750 0.00091435 -0.00045947 -0.00046980
1741766576.124396 0.08322624 -0.03208623 -0.00862128 0.00091298 -0.00045724 -0.00046420
1741766576.257885 0.08321670 -0.03207693 -0.00862168 0.00090898 -0.00045718 -0.00045888
1741766576.391212 0.08320150 -0.03206937 -0.00862364 0.00090680 -0.00045461 -0.00045392
1741766576.524627 0.08320917 -0.03205507 -0.00862534 0.00090588 -0.00045342 -0.00044856
1741766576.658118 0.08319347 -0.03206249 -0.00862736 0.00090357 -0.00045356 -0.00044189
1741766576.791643 0.08322794 -0.03209234 -0.00861752 0.00090376 -0.00045132 -0.00043646
1741766576.925016 0.08322585 -0.03205629 -0.00862109 0.00090110 -0.00045090 -0.00043053
1741766577.058724 0.08317633 -0.03203673 -0.00862842 0.00089595 -0.00044704 -0.00042521
1741766577.191843 0.08318690 -0.03203907 -0.00862677 0.00089551 -0.00044430 -0.00042008
1741766577.325290 0.08318937 -0.03202384 -0.00863077 0.00089548 -0.00044386 -0.00041476
1741766577.458939 0.08322548 -0.03203143 -0.00862199 0.00089356 -0.00044114 -0.00040865
1741766577.592226 0.08313887 -0.03195033 -0.00864274 0.00088858 -0.00044075 -0.00040343
1741766577.726076 0.08316201 -0.03198635 -0.00863360 0.00088882 -0.00044000 -0.00039855
1741766577.859007 0.08316007 -0.03197637 -0.00863570 0.00088860 -0.00043994 -0.00039304
1741766577.992432 0.08318215 -0.03199431 -0.00862978 0.00088742 -0.00043860 -0.00038733
1741766578.125970 0.08315668 -0.03196628 -0.00863593 0.00088364 -0.00043731 -0.00038247
1741766578.259346 0.08313124 -0.03195310 -0.00864031 0.00088152 -0.00043317 -0.00037721
1741766578.392780 0.08314453 -0.03194718 -0.00863957 0.00088044 -0.00042977 -0.00037176
1741766578.526217 0.08313167 -0.03193999 -0.00864199 0.00087660 -0.00043070 -0.00036659
1741766578.659685 0.08314119 -0.03197414 -0.00863501 0.00087439 -0.00043035 -0.00036158
1741766578.793216 0.08314119 -0.03197414 -0.00863501 0.00067718 0.00011637 0.00197365
1741766578.926582 0.08314119 -0.03197414 -0.00863501 -0.00040006 -0.00054196 0.00173383
1741766579.059942 0.08314119 -0.03197414 -0.00863501 -0.00043964 0.00029714 0.00192574
1741766579.193416 0.08314119 -0.03197414 -0.00863501 0.00064956 0.00025477 0.00182552
1741766579.326785 0.08314119 -0.03197414 -0.00863501 0.00017867 0.00004401 0.00233987
1741766579.460387 0.08314119 -0.03197414 -0.00863501 -0.00024432 -0.00032893 0.00243170
1741766579.593715 0.08314119 -0.03197414 -0.00863501 0.00016233 0.00013991 0.00204013
1741766579.727082 0.08314119 -0.03197414 -0.00863501 0.00022823 0.00019386 0.00205340
1741766579.860466 0.08314119 -0.03197414 -0.00863501 -0.00060715 0.00029483 0.00187020
1741766579.993954 0.08314119 -0.03197414 -0.00863501 -0.00028911 -0.00033438 0.00185372
1741766580.127380 0.08314119 -0.03197414 -0.00863501 0.00112445 0.00042028 0.00218231
1741766580.260828 0.08314119 -0.03197414 -0.00863501 0.00058068 0.00095119 0.00207672
1741766580.394408 0.08314120 -0.03197414 -0.00863501 -0.00163607 -0.00098331 0.00189697
1741766580.527768 0.08314120 -0.03197414 -0.00863501 0.00025589 -0.00045311 0.00199293
1741766580.661131 0.08314119 -0.03197414 -0.00863501 -0.00010561 -0.00004464 0.00209583
1741766580.794564 0.08314119 -0.03197414 -0.00863501 0.00011304 -0.00012517 0.00183422
1741766580.927960 0.08314119 -0.03197414 -0.00863501 0.00086981 0.00030513 0.00198892
1741766581.061403 0.08314119 -0.03197414 -0.00863501 0.00003453 0.00025527 0.00176257
1741766581.194882 0.08314119 -0.03197414 -0.00863501 -0.00001581 0.00016728 0.00234597
1741766581.328384 0.08314119 -0.03197414 -0.00863501 0.00032483 0.00053206 0.00174049
1741766581.461724 0.08314119 -0.03197414 -0.00863501 -0.00064760 -0.00033264 0.00211234
1741766581.595156 0.08314119 -0.03197414 -0.00863501 -0.00126726 -0.00069338 0.00165545
1741766581.728751 0.08314119 -0.03197414 -0.00863501 0.00034870 0.00076876 0.00191745
1741766581.862072 0.08314119 -0.03197414 -0.00863501 -0.00042177 -0.00055480 0.00182955
1741766581.995497 0.08314119 -0.03197414 -0.00863501 0.00025307 0.00059579 0.00147062
1741766582.128988 0.08314119 -0.03197414 -0.00863501 -0.00019582 -0.00030744 0.00176346
1741766582.262376 0.08314120 -0.03197414 -0.00863501 0.00125244 0.00080558 0.00210115
1741766582.395904 0.08314120 -0.03197414 -0.00863501 -0.00024393 0.00020918 0.00171727
1741766582.529163 0.08314120 -0.03197414 -0.00863501 -0.00013153 0.00006603 0.00184052
1741766582.662610 0.08314120 -0.03197414 -0.00863501 0.00005787 0.00030939 0.00190299
1741766582.796094 0.08314120 -0.03197414 -0.00863501 -0.00148506 -0.00182335 0.00140100
1741766582.929549 0.08314120 -0.03197414 -0.00863501 -0.00047474 0.00029483 0.00143596
1741766583.062994 0.08314120 -0.03197414 -0.00863501 0.00110305 0.00061200 0.00169629
1741766583.196412 0.08314120 -0.03197414 -0.00863501 -0.00062363 -0.00020775 0.00187415
1741766583.329854 0.08314120 -0.03197414 -0.00863501 0.00053100 0.00003736 0.00176633
1741766583.463363 0.08314120 -0.03197414 -0.00863501 0.00098817 0.00030119 0.00222430
1741766583.596754 0.08314120 -0.03197414 -0.00863501 -0.00026235 -0.00057425 0.00194687
1741766583.730165 0.08314120 -0.03197414 -0.00863501 0.00000488 0.00004761 0.00131505
1741766583.863609 0.08314120 -0.03197414 -0.00863501 -0.00030382 0.00020406 0.00206874
1741766583.997054 0.08314120 -0.03197414 -0.00863501 0.00022239 -0.00009917 0.00166135
1741766584.130452 0.08314120 -0.03197414 -0.00863501 -0.00061760 -0.00001680 0.00191731
1741766584.263879 0.08314120 -0.03197414 -0.00863501 -0.00033061 -0.00035551 0.00141974
1741766584.397372 0.08314120 -0.03197414 -0.00863501 0.00005114 0.00067721 0.00179241
1741766584.530866 0.08314120 -0.03197414 -0.00863501 -0.00011185 -0.00033387 0.00152141
1741766584.664293 0.08314120 -0.03197414 -0.00863501 0.00138943 0.00060071 0.00222541
1741766584.797633 0.08314120 -0.03197414 -0.00863501 -0.00130102 -0.00066639 0.00152476
1741766584.931424 0.08314120 -0.03197414 -0.00863501 0.00149697 0.00031929 0.00163106
1741766585.064479 0.08314120 -0.03197414 -0.00863501 -0.00164489 -0.00095924 0.00154003
1741766585.197974 0.08314120 -0.03197414 -0.00863501 0.00113356 0.00074627 0.00160876
1741766585.331350 0.08314119 -0.03197414 -0.00863501 0.00021307 0.00013776 0.00141781
1741766585.464832 0.08314119 -0.03197414 -0.00863501 0.00024741 -0.00049426 0.00182207
1741766585.598356 0.08314120 -0.03197414 -0.00863501 -0.00095218 -0.00036173 0.00181794
1741766585.731628 0.08314120 -0.03197414 -0.00863501 0.00047235 0.00004805 0.00140584
1741766585.865157 0.08314120 -0.03197414 -0.00863501 0.00040747 -0.00031934 0.00132363
1741766585.998539 0.08314119 -0.03197414 -0.00863501 -0.00055093 0.00027121 0.00179688
1741766586.132128 0.08314119 -0.03197414 -0.00863501 0.00044105 0.00002057 0.00134328
1741766586.265427 0.08314119 -0.03197414 -0.00863501 -0.00045015 -0.00047306 0.00148489
1741766586.398830 0.08314120 -0.03197414 -0.00863501 0.00031759 -0.00011675 0.00148099
1741766586.532246 0.08314120 -0.03197414 -0.00863501 0.00087641 0.00053644 0.00141519
1741766586.665746 0.08314120 -0.03197414 -0.00863501 -0.00072592 -0.00047512 0.00170147
1741766586.799125 0.08314119 -0.03197414 -0.00863501 -0.00012560 0.00026953 0.00148418
1741766586.932911 0.08314120 -0.03197414 -0.00863501 0.00005158 0.00019236 0.00149966
1741766587.066130 0.08314120 -0.03197414 -0.00863501 0.00001078 -0.00029430 0.00134967
1741766587.199438 0.08314120 -0.03197414 -0.00863501 -0.00004791 -0.00064079 0.00144251
1741766587.332891 0.08314120 -0.03197414 -0.00863501 0.00104042 0.00048131 0.00160050
1741766587.466520 0.08314120 -0.03197414 -0.00863501 0.00020683 -0.00012480 0.00166414
1741766587.600030 0.08314120 -0.03197414 -0.00863501 -0.00084188 -0.00065752 0.00117972
1741766587.733187 0.08314121 -0.03197414 -0.00863501 0.00049765 -0.00003195 0.00133046
1741766587.866686 0.08314120 -0.03197414 -0.00863501 0.00250464 0.00123969 0.00142673
1741766588.000089 0.08314121 -0.03197414 -0.00863501 -0.00205369 -0.00166096 0.00136244
1741766588.133459 0.08314121 -0.03197414 -0.00863501 -0.00007791 -0.00039334 0.00129681
1741766588.266990 0.08314121 -0.03197414 -0.00863501 0.00074044 -0.00014971 0.00125408
1741766588.400476 0.08314120 -0.03197414 -0.00863501 -0.00014315 -0.00018927 0.00171366
1741766588.533829 0.08314121 -0.03197413 -0.00863501 0.00025097 -0.00059795 0.00136645
1741766588.667307 0.08314121 -0.03197413 -0.00863501 0.00083380 0.00006233 0.00153588
1741766588.800620 0.08314121 -0.03197413 -0.00863501 -0.00039955 -0.00046859 0.00123126
1741766588.934090 0.08314121 -0.03197413 -0.00863501 0.00091283 0.00053392 0.00166377
1741766589.067548 0.08314121 -0.03197414 -0.00863501 -0.00128346 -0.00140863 0.00134712
1741766589.200988 0.08314121 -0.03197414 -0.00863501 -0.00019542 -0.00007958 0.00102584
1741766589.334354 0.08314121 -0.03197414 -0.00863501 0.00019934 0.00028558 0.00154994
1741766589.467870 0.08314121 -0.03197414 -0.00863501 0.00114991 0.00015900 0.00155977
1741766589.601524 0.08314121 -0.03197414 -0.00863501 -0.00038410 -0.00035638 0.00134628
1741766589.701913 0.08314120 -0.03197414 -0.00863501 0.00012218 -0.00053379 0.00133359
1741766589.868166 0.08314121 -0.03197413 -0.00863502 0.00029445 -0.00029881 0.00130310
1741766589.968333 0.08314121 -0.03197413 -0.00863502 0.00154603 0.00010779 0.00113243
1741766590.101806 0.08314121 -0.03197413 -0.00863502 0.00009173 0.00008923 0.00127640
1741766590.235245 0.08314121 -0.03197413 -0.00863502 -0.00032363 -0.00075988 0.00178400
1741766590.368520 0.08314121 -0.03197413 -0.00863502 0.00025095 -0.00055627 0.00115872
1741766590.501891 0.08314121 -0.03197413 -0.00863502 0.00116346 0.00083952 0.00143272
1741766590.635374 0.08314121 -0.03197413 -0.00863501 -0.00054168 -0.00095621 0.00104598
1741766590.768721 0.08314121 -0.03197413 -0.00863501 0.00089114 0.00025366 0.00126318
1741766590.902183 0.08314121 -0.03197413 -0.00863501 -0.00022268 -0.00029980 0.00144300
1741766591.035625 0.08314121 -0.03197413 -0.00863501 0.00060174 0.00070951 0.00125089
1741766591.169026 0.08314122 -0.03197413 -0.00863501 0.00078485 -0.00013010 0.00122871
1741766591.302492 0.08314122 -0.03197413 -0.00863501 -0.00045646 -0.00048097 0.00133352
1741766591.436028 0.08314121 -0.03197413 -0.00863501 0.00039338 -0.00027053 0.00093043
1741766591.569422 0.08314121 -0.03197414 -0.00863501 0.00137466 0.00098088 0.00149353
1741766591.702892 0.08314121 -0.03197414 -0.00863501 -0.00146411 -0.00086564 0.00120641
1741766591.836315 0.08314121 -0.03197414 -0.00863501 0.00011257 0.00031591 0.00116726
1741766591.969697 0.08314121 -0.03197414 -0.00863501 0.00104263 0.00053036 0.00136576
1741766592.103230 0.08314121 -0.03197413 -0.00863501 -0.00030985 0.00010157 0.00094688
1741766592.236587 0.08314121 -0.03197414 -0.00863501 0.00010892 -0.00012549 0.00113955
1741766592.370018 0.08314121 -0.03197414 -0.00863501 -0.00081188 -0.00108592 0.00128000
1741766592.503380 0.08314121 -0.03197414 -0.00863501 0.00189969 0.00222481 0.00156643
1741766592.636841 0.08314121 -0.03197414 -0.00863501 0.00001395 -0.00040471 0.00080742
1741766592.770457 0.08314121 -0.03197414 -0.00863501 -0.00087737 -0.00048090 0.00105321
1741766592.903768 0.08314121 -0.03197414 -0.00863501 -0.00063982 -0.00031331 0.00107136
1741766593.037111 0.08314121 -0.03197414 -0.00863501 0.00011244 0.00064986 0.00110287
1741766593.170632 0.08314121 -0.03197414 -0.00863501 -0.00027448 -0.00013044 0.00128575
1741766593.304059 0.08314121 -0.03197414 -0.00863501 0.00053509 0.00039628 0.00095677
1741766593.437503 0.08314121 -0.03197414 -0.00863501 -0.00040006 -0.00044855 0.00125097
1741766593.570922 0.08314121 -0.03197414 -0.00863501 0.00060283 0.00060698 0.00106055
1741766593.704328 0.08314121 -0.03197414 -0.00863501 -0.00013311 0.00025225 0.00141939
1741766593.837763 0.08314121 -0.03197414 -0.00863501 -0.00027871 -0.00064060 0.00126107
1741766593.971225 0.08314121 -0.03197414 -0.00863501 -0.00015646 -0.00023591 0.00100326
1741766594.104618 0.08314121 -0.03197414 -0.00863501 0.00035292 0.00033146 0.00108362
1741766594.238697 0.08314121 -0.03197414 -0.00863501 -0.00004340 -0.00015146 0.00099740
1741766594.371473 0.08314121 -0.03197414 -0.00863501 -0.00029062 -0.00004067 0.00114923
1741766594.504956 0.08314121 -0.03197414 -0.00863501 0.00052125 0.00041461 0.00121164
1741766594.638412 0.08314121 -0.03197414 -0.00863501 0.00018348 0.00003424 0.00121309
1741766594.771770 0.08314121 -0.03197414 -0.00863501 0.00170103 0.00115949 0.00090779
1741766594.905314 0.08314121 -0.03197414 -0.00863501 -0.00151124 -0.00124210 0.00113123
1741766595.038944 0.08314121 -0.03197414 -0.00863501 0.00003977 0.00003499 0.00087434
1741766595.172192 0.08314121 -0.03197414 -0.00863501 0.00030660 0.00012406 0.00084336
1741766595.305515 0.08314121 -0.03197414 -0.00863501 0.00055783 0.00047727 0.00096507
1741766595.439014 0.08314121 -0.03197414 -0.00863501 -0.00156073 -0.00111240 0.00088414
1741766595.572430 0.08314121 -0.03197414 -0.00863501 0.00036439 -0.00043753 0.00099106
1741766595.705896 0.08314121 -0.03197414 -0.00863501 0.00111385 0.00022836 0.00188684
1741766595.839277 0.08314121 -0.03197414 -0.00863501 -0.00056876 -0.00045003 0.00112271
1741766595.972750 0.08314121 -0.03197414 -0.00863501 0.00160653 0.00067842 0.00106651
1741766596.106170 0.08314122 -0.03197414 -0.00863501 -0.00084212 -0.00018241 0.00056116
1741766596.239604 0.08314121 -0.03197414 -0.00863501 0.00080627 0.00037077 0.00110800
1741766596.373038 0.08314121 -0.03197414 -0.00863501 -0.00068466 0.00028510 0.00089380
1741766596.506526 0.08314121 -0.03197414 -0.00863501 -0.00092109 -0.00033508 0.00082435
1741766596.640018 0.08314121 -0.03197414 -0.00863501 0.00239939 0.00121563 0.00087801
1741766596.773364 0.08314121 -0.03197414 -0.00863501 -0.00114277 -0.00091833 0.00094605
1741766596.906862 0.08314121 -0.03197414 -0.00863501 -0.00046558 -0.00041125 0.00090926
1741766597.040247 0.08314121 -0.03197414 -0.00863501 0.00025460 0.00058689 0.00078091
1741766597.173642 0.08314121 -0.03197414 -0.00863501 -0.00020124 -0.00074089 0.00121174
1741766597.307085 0.08314121 -0.03197414 -0.00863501 -0.00015527 -0.00057325 0.00099901
1741766597.440601 0.08314121 -0.03197414 -0.00863501 0.00202468 0.00180061 0.00095969
1741766597.573985 0.08314121 -0.03197414 -0.00863501 -0.00168959 -0.00147581 0.00053946
1741766597.707393 0.08314121 -0.03197414 -0.00863501 0.00099938 0.00089649 0.00081198
1741766597.840862 0.08314121 -0.03197414 -0.00863501 -0.00053350 -0.00063791 0.00095813
1741766597.974292 0.08314121 -0.03197414 -0.00863501 -0.00023361 -0.00078030 0.00059959
1741766598.107700 0.08314121 -0.03197414 -0.00863501 0.00173329 0.00091787 0.00151203
1741766598.241205 0.08314121 -0.03197414 -0.00863501 -0.00137319 -0.00081647 0.00085667
1741766598.374887 0.08314122 -0.03197414 -0.00863501 -0.00027480 -0.00033848 0.00082736
1741766598.507986 0.08314122 -0.03197414 -0.00863501 -0.00028383 0.00005348 0.00080014
1741766598.641637 0.08314122 -0.03197413 -0.00863501 0.00071520 0.00067169 0.00099538
1741766598.774879 0.08314122 -0.03197414 -0.00863501 -0.00100299 -0.00047097 0.00133644
1741766598.908303 0.08314122 -0.03197414 -0.00863501 0.00124706 0.00109690 0.00078118
1741766599.041950 0.08314121 -0.03197414 -0.00863501 -0.00065157 -0.00033300 0.00080782
1741766599.175249 0.08314122 -0.03197414 -0.00863501 0.00034147 -0.00014860 0.00091738
1741766599.308683 0.08314122 -0.03197414 -0.00863501 0.00029642 -0.00028108 0.00092766
1741766599.442093 0.08314122 -0.03197413 -0.00863501 -0.00036554 -0.00022791 0.00081033
1741766599.575643 0.08314122 -0.03197413 -0.00863501 0.00062126 -0.00001515 0.00110905
1741766599.708985 0.08314122 -0.03197413 -0.00863501 -0.00050292 -0.00032979 0.00055837
1741766599.842369 0.08314122 -0.03197413 -0.00863501 -0.00003080 -0.00027066 0.00036604
1741766599.975865 0.08314122 -0.03197413 -0.00863501 0.00202173 0.00104248 0.00141127
